Amine_number,Full_SMILES,Amine_SMILES,Tail_length,Num_tails,Amine,Tail,Delivery_target,Route_of_administration,Purity,Target_or_delivered_gene,Experiment_weight,Value_name
232,CCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCC)CC1CCCN1C,CN1CCCC1CN,10,2,KW_A232,C10,hela,in_vitro,Crude,FFL,1,FFL silencing
154,CCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCC)CC1CCCN1CCC(=O)OCCCCCCCCCC,NCC1CCCN1,10,3,KW_A154,C10,hela,in_vitro,Crude,FFL,1,FFL silencing
15,CCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCC)CC1CCCO1,NCC1CCCO1,10,2,KW_A15,C10,hela,in_vitro,Crude,FFL,1,FFL silencing
234,CCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCC)CC1CCN(C)CC1,CN1CCC(CN)CC1,10,2,KW_A234,C10,hela,in_vitro,Crude,FFL,1,FFL silencing
7,CCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCC)CC1COC(C)(C)O1,CC1(C)OCC(CN)O1,10,2,KW_A7,C10,hela,in_vitro,Crude,FFL,1,FFL silencing
231,CCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCC)Cc1nccn1C,Cn1ccnc1CN,10,2,KW_A231,C10,hela,in_vitro,Crude,FFL,1,FFL silencing
238,CCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCC)CCC(=O)N1CCN(CCC(=O)OCCCCCCCCCC)CC1,NCCC(=O)N1CCNCC1,10,3,KW_A238,C10,hela,in_vitro,Crude,FFL,1,FFL silencing
186,CCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCC)CCC(C)(C)C,CC(C)(C)CCN,10,2,KW_A186,C10,hela,in_vitro,Crude,FFL,1,FFL silencing
385,CCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCC)CCC(c1ccccc1)c1ccccc1,NCCC(c1ccccc1)c1ccccc1,10,2,KW_A385,C10,hela,in_vitro,Crude,FFL,1,FFL silencing
131,CCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCC)CCC1CCC(C)CC1,CC1CCC(CCN)CC1,10,2,KW_A131,C10,hela,in_vitro,Crude,FFL,1,FFL silencing
132,CCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCC)CCC1CCC(CC)CC1,CCC1CCC(CCN)CC1,10,2,KW_A132,C10,hela,in_vitro,Crude,FFL,1,FFL silencing
338,CCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCC)CCc1ccc(OC)c(OC)c1,COc1ccc(CCN)cc1OC,10,2,KW_A338,C10,hela,in_vitro,Crude,FFL,1,FFL silencing
331,CCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCC)CCc1ccc(OC)cc1,COc1ccc(CCN)cc1,10,2,KW_A331,C10,hela,in_vitro,Crude,FFL,1,FFL silencing
352,CCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCC)CCc1ccccc1F,NCCc1ccccc1F,10,2,KW_A352,C10,hela,in_vitro,Crude,FFL,1,FFL silencing
6,CCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCC)CCC1OCCO1,NCCC1OCCO1,10,2,KW_A6,C10,hela,in_vitro,Crude,FFL,1,FFL silencing
108,CCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCC)CCN(C(C)C)C(C)C,CC(C)N(CCN)C(C)C,10,2,KW_A108,C10,hela,in_vitro,Crude,FFL,1,FFL silencing
78,CCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCC)CCN(C)C,CN(C)CCN,10,2,KW_A78,C10,hela,in_vitro,Crude,FFL,1,FFL silencing
503,CCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCC)CCN(C)CCCN(C)CCN(CCC(=O)OCCCCCCCCCC)CCC(=O)OCCCCCCCCCC,CN(CCN)CCCN(C)CCN,10,4,KW_A503,C10,hela,in_vitro,Crude,FFL,1,FFL silencing
500,CCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCC)CCN(C)CCN(C)CCN(CCC(=O)OCCCCCCCCCC)CCC(=O)OCCCCCCCCCC,CN(CCN)CCN(C)CCN,10,4,KW_A500,C10,hela,in_vitro,Crude,FFL,1,FFL silencing
113,CCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCC)CCN(C)CCN(CCC(=O)OCCCCCCCCCC)CCC(=O)OCCCCCCCCCC,CN(CCN)CCN,10,4,KW_A113,C10,hela,in_vitro,Crude,FFL,1,FFL silencing
501,CCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCC)CCN(CC)CCN(CC)CCN(CCC(=O)OCCCCCCCCCC)CCC(=O)OCCCCCCCCCC,CCN(CCN)CCN(CC)CCN,10,4,KW_A501,C10,hela,in_vitro,Crude,FFL,1,FFL silencing
301,CCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCC)CCN(CCC(=O)OCCCCCCCCCC)C(C)C,CC(C)NCCN,10,3,KW_A301,C10,hela,in_vitro,Crude,FFL,1,FFL silencing
340,CCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCC)CCN(CCC(=O)OCCCCCCCCCC)c1ccccc1,NCCNc1ccccc1,10,3,KW_A340,C10,hela,in_vitro,Crude,FFL,1,FFL silencing
341,CCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCC)CCN(CCC(=O)OCCCCCCCCCC)Cc1ccccc1,NCCNCc1ccccc1,10,3,KW_A341,C10,hela,in_vitro,Crude,FFL,1,FFL silencing
99,CCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCC)CCN(CCC(=O)OCCCCCCCCCC)CCC(=O)OCCCCCCCCCC,NCCN,10,4,KW_A99,C10,hela,in_vitro,Crude,FFL,1,FFL silencing
123,CCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCC)CCN(CCC(=O)OCCCCCCCCCC)CCN(CC)CC,CCN(CC)CCNCCN,10,3,KW_A123,C10,hela,in_vitro,Crude,FFL,1,FFL silencing
114,CCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCC)CCN(CCC(=O)OCCCCCCCCCC)CCN(CCC(=O)OCCCCCCCCCC)CCC(=O)OCCCCCCCCCC,NCCNCCN,10,5,KW_A114,C10,hela,in_vitro,Crude,FFL,1,FFL silencing
98,CCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCC)CCN(CCC(=O)OCCCCCCCCCC)CCN(CCC(=O)OCCCCCCCCCC)CCN(CCC(=O)OCCCCCCCCCC)CCC(=O)OCCCCCCCCCC,NCCNCCNCCN,10,6,KW_A98,C10,hela,in_vitro,Crude,FFL,1,FFL silencing
111,CCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCC)CCN(CCC(=O)OCCCCCCCCCC)CCN(CCC(=O)OCCCCCCCCCC)CCN(CCC(=O)OCCCCCCCCCC)CCN(CCC(=O)OCCCCCCCCCC)CCC(=O)OCCCCCCCCCC,NCCNCCNCCNCCN,10,7,KW_A111,C10,hela,in_vitro,Crude,FFL,1,FFL silencing
156,CCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCC)CCN(CCC(=O)OCCCCCCCCCC)CCN(CCC(=O)OCCCCCCCCCC)CCN(CCC(=O)OCCCCCCCCCC)CCN(CCC(=O)OCCCCCCCCCC)CCN(CCC(=O)OCCCCCCCCCC)CCC(=O)OCCCCCCCCCC,NCCNCCNCCNCCNCCN,10,8,KW_A156,C10,hela,in_vitro,Crude,FFL,1,FFL silencing
200,CCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCC)CCN(CCC(=O)OCCCCCCCCCC)CCN1CCN(CCN(CCC(=O)OCCCCCCCCCC)CCC(=O)OCCCCCCCCCC)CC1,NCCNCCN1CCN(CCN)CC1,10,5,KW_A200,C10,hela,in_vitro,Crude,FFL,1,FFL silencing
110,CCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCC)CCN(CCN(CCC(=O)OCCCCCCCCCC)CCC(=O)OCCCCCCCCCC)CCN(CCC(=O)OCCCCCCCCCC)CCC(=O)OCCCCCCCCCC,NCCN(CCN)CCN,10,6,KW_A110,C10,hela,in_vitro,Crude,FFL,1,FFL silencing
86,CCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCC)CCN(CCO)CCO,NCCN(CCO)CCO,10,2,KW_A86,C10,hela,in_vitro,Crude,FFL,1,FFL silencing
76,CCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCC)CCN1CCCC1,NCCN1CCCC1,10,2,KW_A76,C10,hela,in_vitro,Crude,FFL,1,FFL silencing
82,CCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCC)CCN1CCCCC1,NCCN1CCCCC1,10,2,KW_A82,C10,hela,in_vitro,Crude,FFL,1,FFL silencing
205,CCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCC)CCN1CCN(CCC(=O)OCCCCCCCCCC)CC1,NCCN1CCNCC1,10,3,KW_A205,C10,hela,in_vitro,Crude,FFL,1,FFL silencing
502,CCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCC)CCN1CCN(CCN(CCC(=O)OCCCCCCCCCC)CCC(=O)OCCCCCCCCCC)CC1,NCCN1CCN(CCN)CC1,10,4,KW_A502,C10,hela,in_vitro,Crude,FFL,1,FFL silencing
90,CCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCC)CCN1CCOCC1,NCCN1CCOCC1,10,2,KW_A90,C10,hela,in_vitro,Crude,FFL,1,FFL silencing
75,CCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCC)CN(CC)CCC,CCCN(CC)CN,10,2,KW_A75,C10,hela,in_vitro,Crude,FFL,1,FFL silencing
168,CCCCCCCCCCOC(=O)CCN(CCC)CCC(=O)OCCCCCCCCCC,CCCN,10,2,KW_A168,C10,hela,in_vitro,Crude,FFL,1,FFL silencing
173,CCCCCCCCCCOC(=O)CCN(CCC)CCCN(CCC(=O)OCCCCCCCCCC)CCC(=O)OCCCCCCCCCC,CCCNCCCN,10,3,KW_A173,C10,hela,in_vitro,Crude,FFL,1,FFL silencing
169,CCCCCCCCCCOC(=O)CCN(CCCC)CCC(=O)OCCCCCCCCCC,CCCCN,10,2,KW_A169,C10,hela,in_vitro,Crude,FFL,1,FFL silencing
320,CCCCCCCCCCOC(=O)CCN(CCCc1ccccc1)CCC(=O)OCCCCCCCCCC,NCCCc1ccccc1,10,2,KW_A320,C10,hela,in_vitro,Crude,FFL,1,FFL silencing
170,CCCCCCCCCCOC(=O)CCN(CCCCC)CCC(=O)OCCCCCCCCCC,CCCCCN,10,2,KW_A170,C10,hela,in_vitro,Crude,FFL,1,FFL silencing
321,CCCCCCCCCCOC(=O)CCN(CCCCc1ccccc1)CCC(=O)OCCCCCCCCCC,NCCCCc1ccccc1,10,2,KW_A321,C10,hela,in_vitro,Crude,FFL,1,FFL silencing
171,CCCCCCCCCCOC(=O)CCN(CCCCCC)CCC(=O)OCCCCCCCCCC,CCCCCCN,10,2,KW_A171,C10,hela,in_vitro,Crude,FFL,1,FFL silencing
157,CCCCCCCCCCOC(=O)CCN(CCCCCCCCN(CCC(=O)OCCCCCCCCCC)CCC(=O)OCCCCCCCCCC)CCC(=O)OCCCCCCCCCC,NCCCCCCCCN,10,4,KW_A157,C10,hela,in_vitro,Crude,FFL,1,FFL silencing
175,CCCCCCCCCCOC(=O)CCN(CCCCCCN(CCC(=O)OCCCCCCCCCC)CCC(=O)OCCCCCCCCCC)CCCCCCN(CCC(=O)OCCCCCCCCCC)CCC(=O)OCCCCCCCCCC,NCCCCCCNCCCCCCN,10,5,KW_A175,C10,hela,in_vitro,Crude,FFL,1,FFL silencing
36,CCCCCCCCCCOC(=O)CCN(CCCCCCO)CCC(=O)OCCCCCCCCCC,NCCCCCCO,10,2,KW_A36,C10,hela,in_vitro,Crude,FFL,1,FFL silencing
32,CCCCCCCCCCOC(=O)CCN(CCCCCO)CCC(=O)OCCCCCCCCCC,NCCCCCO,10,2,KW_A32,C10,hela,in_vitro,Crude,FFL,1,FFL silencing
220,CCCCCCCCCCOC(=O)CCN(CCCCN(C)Cc1ccccc1)CCC(=O)OCCCCCCCCCC,CN(CCCCN)Cc1ccccc1,10,2,KW_A220,C10,hela,in_vitro,Crude,FFL,1,FFL silencing
221,CCCCCCCCCCOC(=O)CCN(CCCCN1CCN(C)CC1)CCC(=O)OCCCCCCCCCC,CN1CCN(CCCCN)CC1,10,2,KW_A221,C10,hela,in_vitro,Crude,FFL,1,FFL silencing
28,CCCCCCCCCCOC(=O)CCN(CCCCO)CCC(=O)OCCCCCCCCCC,NCCCCO,10,2,KW_A28,C10,hela,in_vitro,Crude,FFL,1,FFL silencing
80,CCCCCCCCCCOC(=O)CCN(CCCN(C)C)CCC(=O)OCCCCCCCCCC,CN(C)CCCN,10,2,KW_A80,C10,hela,in_vitro,Crude,FFL,1,FFL silencing
80,CCCCCCCCCCOC(=O)CCN(CCCN(C)C)CCC(=O)OCCCCCCCCCC,CN(C)CCCN,10,2,KW_A80,C10,hela,in_vitro,Crude,FFL,1,FFL silencing
303,CCCCCCCCCCOC(=O)CCN(CCCN(C)C)CCCN(CCC(=O)OCCCCCCCCCC)CCC(=O)OCCCCCCCCCC,CN(C)CCCNCCCN,10,3,KW_A303,C10,hela,in_vitro,Crude,FFL,1,FFL silencing
306,CCCCCCCCCCOC(=O)CCN(CCCN(C)CCCN(CCC(=O)OCCCCCCCCCC)CCC(=O)OCCCCCCCCCC)CCC(=O)OCCCCCCCCCC,CN(CCCN)CCCN,10,4,KW_A306,C10,hela,in_vitro,Crude,FFL,1,FFL silencing
81,CCCCCCCCCCOC(=O)CCN(CCCN(CC)CC)CCC(=O)OCCCCCCCCCC,CCN(CC)CCCN,10,2,KW_A81,C10,hela,in_vitro,Crude,FFL,1,FFL silencing
100,CCCCCCCCCCOC(=O)CCN(CCCN(CCC(=O)OCCCCCCCCCC)CCC(=O)OCCCCCCCCCC)CCC(=O)OCCCCCCCCCC,NCCCN,10,4,KW_A100,C10,hela,in_vitro,Crude,FFL,1,FFL silencing
174,CCCCCCCCCCOC(=O)CCN(CCCN(CCC(=O)OCCCCCCCCCC)CCC(=O)OCCCCCCCCCC)CCCN(CCC(=O)OCCCCCCCCCC)CCC(=O)OCCCCCCCCCC,NCCCNCCCN,10,5,KW_A174,C10,hela,in_vitro,Crude,FFL,1,FFL silencing
112,CCCCCCCCCCOC(=O)CCN(CCCN(CCC(=O)OCCCCCCCCCC)CCN(CCC(=O)OCCCCCCCCCC)CCC(=O)OCCCCCCCCCC)CCC(=O)OCCCCCCCCCC,NCCCNCCN,10,5,KW_A112,C10,hela,in_vitro,Crude,FFL,1,FFL silencing
121,CCCCCCCCCCOC(=O)CCN(CCCN(CCC(=O)OCCCCCCCCCC)CCN(CCC(=O)OCCCCCCCCCC)CCC(=O)OCCCCCCCCCC)CCN(CCC(=O)OCCCCCCCCCC)CCC(=O)OCCCCCCCCCC,NCCNCCCNCCN,10,6,KW_A121,C10,hela,in_vitro,Crude,FFL,1,FFL silencing
176,CCCCCCCCCCOC(=O)CCN(CCCN(CCCN(CCC(=O)OCCCCCCCCCC)CCC(=O)OCCCCCCCCCC)CCC(=O)OCCCCCCCCCC)CCCN(CCC(=O)OCCCCCCCCCC)CCC(=O)OCCCCCCCCCC,NCCCNCCCNCCCN,10,6,KW_A176,C10,hela,in_vitro,Crude,FFL,1,FFL silencing
237,CCCCCCCCCCOC(=O)CCN(CCCN1CCN(C(C)C)CC1)CCC(=O)OCCCCCCCCCC,CC(C)N1CCN(CCCN)CC1,10,2,KW_A237,C10,hela,in_vitro,Crude,FFL,1,FFL silencing
313,CCCCCCCCCCOC(=O)CCN(CCCN1CCN(CCCN(CCC(=O)OCCCCCCCCCC)CCC(=O)OCCCCCCCCCC)CC1)CCC(=O)OCCCCCCCCCC,NCCCN1CCN(CCCN)CC1,10,4,KW_A313,C10,hela,in_vitro,Crude,FFL,1,FFL silencing
93,CCCCCCCCCCOC(=O)CCN(CCCn1ccnc1)CCC(=O)OCCCCCCCCCC,NCCCn1ccnc1,10,2,KW_A93,C10,hela,in_vitro,Crude,FFL,1,FFL silencing
91,CCCCCCCCCCOC(=O)CCN(CCCN1CCOCC1)CCC(=O)OCCCCCCCCCC,NCCCN1CCOCC1,10,2,KW_A91,C10,hela,in_vitro,Crude,FFL,1,FFL silencing
20,CCCCCCCCCCOC(=O)CCN(CCCO)CCC(=O)OCCCCCCCCCC,NCCCO,10,2,KW_A20,C10,hela,in_vitro,Crude,FFL,1,FFL silencing
198,CCCCCCCCCCOC(=O)CCN(CCCOC(C)C)CCC(=O)OCCCCCCCCCC,CC(C)OCCCN,10,2,KW_A198,C10,hela,in_vitro,Crude,FFL,1,FFL silencing
1,CCCCCCCCCCOC(=O)CCN(CCCOC)CCC(=O)OCCCCCCCCCC,COCCCN,10,2,KW_A1,C10,hela,in_vitro,Crude,FFL,1,FFL silencing
163,CCCCCCCCCCOC(=O)CCN(CCCOC)CCC(=O)OCCCCCCCCCC,COCCCN,10,2,KW_A163,C10,hela,in_vitro,Crude,FFL,1,FFL silencing
162,CCCCCCCCCCOC(=O)CCN(CCCOCCCCOCCCN(CCC(=O)OCCCCCCCCCC)CCC(=O)OCCCCCCCCCC)CCC(=O)OCCCCCCCCCC,NCCCOCCCCOCCCN,10,4,KW_A162,C10,hela,in_vitro,Crude,FFL,1,FFL silencing
161,CCCCCCCCCCOC(=O)CCN(CCCOCCOCCOCCCN(CCC(=O)OCCCCCCCCCC)CCC(=O)OCCCCCCCCCC)CCC(=O)OCCCCCCCCCC,NCCCOCCOCCOCCCN,10,4,KW_A161,C10,hela,in_vitro,Crude,FFL,1,FFL silencing
199,CCCCCCCCCCOC(=O)CCN(CCN(CCC(=O)OCCCCCCCCCC)C(C)(C)C)C(C)(C)C,CC(C)(C)NCCNC(C)(C)C,10,2,KW_A199,C10,hela,in_vitro,Crude,FFL,1,FFL silencing
62,CCCCCCCCCCOC(=O)CCN(CCN(CCC(=O)OCCCCCCCCCC)C(C)C)C(C)C,CC(C)NCCNC(C)C,10,2,KW_A62,C10,hela,in_vitro,Crude,FFL,1,FFL silencing
166,CCCCCCCCCCOC(=O)CCN(CCO)CCC(=O)OCCCCCCCCCC,NCCO,10,2,KW_A166,C10,hela,in_vitro,Crude,FFL,1,FFL silencing
109,CCCCCCCCCCOC(=O)CCN(CCO)CCN(CCC(=O)OCCCCCCCCCC)CCC(=O)OCCCCCCCCCC,NCCNCCO,10,3,KW_A109,C10,hela,in_vitro,Crude,FFL,1,FFL silencing
103,CCCCCCCCCCOC(=O)CCN(CCO)CCN(CCO)CCC(=O)OCCCCCCCCCC,OCCNCCNCCO,10,2,KW_A103,C10,hela,in_vitro,Crude,FFL,1,FFL silencing
167,CCCCCCCCCCOC(=O)CCN(CCO)CCN(CCO)CCC(=O)OCCCCCCCCCC,OCCNCCNCCO,10,2,KW_A167,C10,hela,in_vitro,Crude,FFL,1,FFL silencing
10,CCCCCCCCCCOC(=O)CCN(CCOC)CCC(=O)OCCCCCCCCCC,COCCN,10,2,KW_A10,C10,hela,in_vitro,Crude,FFL,1,FFL silencing
11,CCCCCCCCCCOC(=O)CCN(CCOCC)CCC(=O)OCCCCCCCCCC,CCOCCN,10,2,KW_A11,C10,hela,in_vitro,Crude,FFL,1,FFL silencing
229,CCCCCCCCCCOC(=O)CCN(CCOCCN1CCCC1)CCC(=O)OCCCCCCCCCC,NCCOCCN1CCCC1,10,2,KW_A229,C10,hela,in_vitro,Crude,FFL,1,FFL silencing
31,CCCCCCCCCCOC(=O)CCN(CCOCCO)CCC(=O)OCCCCCCCCCC,NCCOCCO,10,2,KW_A31,C10,hela,in_vitro,Crude,FFL,1,FFL silencing
164,CCCCCCCCCCOC(=O)CCN(CCOCCO)CCC(=O)OCCCCCCCCCC,NCCOCCO,10,2,KW_A164,C10,hela,in_vitro,Crude,FFL,1,FFL silencing
159,CCCCCCCCCCOC(=O)CCN(CCOCCOCCN(CCC(=O)OCCCCCCCCCC)CCC(=O)OCCCCCCCCCC)CCC(=O)OCCCCCCCCCC,NCCOCCOCCN,10,4,KW_A159,C10,hela,in_vitro,Crude,FFL,1,FFL silencing
160,CCCCCCCCCCOC(=O)CCN(CCOCCOCCOCCN(CCC(=O)OCCCCCCCCCC)CCC(=O)OCCCCCCCCCC)CCC(=O)OCCCCCCCCCC,NCCOCCOCCOCCN,10,4,KW_A160,C10,hela,in_vitro,Crude,FFL,1,FFL silencing
152,CCCCCCCCCCOC(=O)CCN1C(C)N(CCC(=O)OCCCCCCCCCC)C(C)N(CCC(=O)OCCCCCCCCCC)C1C,CC1NC(C)NC(C)N1,10,3,KW_A152,C10,hela,in_vitro,Crude,FFL,1,FFL silencing
126,CCCCCCCCCCOC(=O)CCN1CC[C@@H](N(CCC(=O)OCCCCCCCCCC)CCC(=O)OCCCCCCCCCC)C1,N[C@H]1CCNC1,10,3,KW_A126,C10,hela,in_vitro,Crude,FFL,1,FFL silencing
128,CCCCCCCCCCOC(=O)CCN1CCC(N(CCC(=O)OCCCCCCCCCC)CCC(=O)OCCCCCCCCCC)CC1,NC1CCNCC1,10,3,KW_A128,C10,hela,in_vitro,Crude,FFL,1,FFL silencing
139,CCCCCCCCCCOC(=O)CCN1CCCCN(C)CCN(CCC(=O)OCCCCCCCCCC)CCCN(C)CC1,CN1CCCCNCCN(C)CCCNCC1,10,2,KW_A139,C10,hela,in_vitro,Crude,FFL,1,FFL silencing
135,CCCCCCCCCCOC(=O)CCN1CCCN(CCC(=O)OCCCCCCCCCC)CCCN(CCC(=O)OCCCCCCCCCC)CCC1,C1CNCCCNCCCNC1,10,3,KW_A135,C10,hela,in_vitro,Crude,FFL,1,FFL silencing
140,CCCCCCCCCCOC(=O)CCN1CCCN(CCC(=O)OCCCCCCCCCC)CCCN(CCC(=O)OCCCCCCCCCC)CCN(CCC(=O)OCCCCCCCCCC)CCC1,C1CNCCCNCCNCCCNC1,10,4,KW_A140,C10,hela,in_vitro,Crude,FFL,1,FFL silencing
138,CCCCCCCCCCOC(=O)CCN1CCCN(CCC(=O)OCCCCCCCCCC)CCN(CCC(=O)OCCCCCCCCCC)CCCN(CCC(=O)OCCCCCCCCCC)CC1,C1CNCCNCCCNCCNC1,10,4,KW_A138,C10,hela,in_vitro,Crude,FFL,1,FFL silencing
137,CCCCCCCCCCOC(=O)CCN1CCCN(CCC(=O)OCCCCCCCCCC)CCN(CCC(=O)OCCCCCCCCCC)CCN(CCC(=O)OCCCCCCCCCC)CC1,C1CNCCNCCNCCNC1,10,4,KW_A137,C10,hela,in_vitro,Crude,FFL,1,FFL silencing
130,CCCCCCCCCCOC(=O)CCN1CCN(CCC(=O)OCCCCCCCCCC)[C@H](C)C1,C[C@@H]1CNCCN1,10,2,KW_A130,C10,hela,in_vitro,Crude,FFL,1,FFL silencing
133,CCCCCCCCCCOC(=O)CCN1CCN(CCC(=O)OCCCCCCCCCC)C(c2ccccc2)C1,c1ccc(C2CNCCN2)cc1,10,2,KW_A133,C10,hela,in_vitro,Crude,FFL,1,FFL silencing
366,CCCCCCCCCCOC(=O)CCN1CCN(CCC(=O)OCCCCCCCCCC)C2C1N(CCC(=O)OCCCCCCCCCC)CCN2CCC(=O)OCCCCCCCCCC,C1CNC2NCCNC2N1,10,4,KW_A366,C10,hela,in_vitro,Crude,FFL,1,FFL silencing
129,CCCCCCCCCCOC(=O)CCN1CCN(CCC(=O)OCCCCCCCCCC)CC1,C1CNCCN1,10,2,KW_A129,C10,hela,in_vitro,Crude,FFL,1,FFL silencing
136,CCCCCCCCCCOC(=O)CCN1CCN(CCC(=O)OCCCCCCCCCC)CCN(CCC(=O)OCCCCCCCCCC)CCN(CCC(=O)OCCCCCCCCCC)CC1,C1CNCCNCCNCCN1,10,4,KW_A136,C10,hela,in_vitro,Crude,FFL,1,FFL silencing
141,CCCCCCCCCCOC(=O)CCN1CCOCCN(CCC(=O)OCCCCCCCCCC)CCN(CCC(=O)OCCCCCCCCCC)CC1,C1CNCCOCCNCCN1,10,3,KW_A141,C10,hela,in_vitro,Crude,FFL,1,FFL silencing
31,CCCCCCCCCCCCCCOC(=O)CCN(CCOCCO)CCC(=O)OCCCCCCCCCCCCCC,NCCOCCO,14,2,KW_A31,C14,liver,iv,Pure,FVII,3,FVII silencing
32,CCCCCCCCCCCCCCOC(=O)CCN(CCCCCO)CCC(=O)OCCCCCCCCCCCCCC,NCCCCCO,14,2,KW_A32,C14,liver,iv,Pure,FVII,3,FVII silencing
36,CCCCCCCCCCCCCCOC(=O)CCN(CCCCCCO)CCC(=O)OCCCCCCCCCCCCCC,NCCCCCCO,14,2,KW_A36,C14,liver,iv,Pure,FVII,3,FVII silencing
64,CCCCCCCCCCCCCCOC(=O)CCN(CC)CCCN(CC)CCC(=O)OCCCCCCCCCCCCCC,CCNCCCNCC,14,2,KW_A64,C14,liver,iv,Pure,FVII,3,FVII silencing
68,CCCCCCCCCCOC(=O)CCN(C)CCOCCN(C)CCC(=O)OCCCCCCCCCC,CNCCOCCNC,10,2,KW_A68,C10,liver,iv,Pure,FVII,3,FVII silencing
68,CCCCCCCCCCCOC(=O)CCN(C)CCOCCN(C)CCC(=O)OCCCCCCCCCCC,CNCCOCCNC,11,2,KW_A68,C11,liver,iv,Pure,FVII,3,FVII silencing
80,CCCCCCCCCCCCCOC(=O)CCN(CCCN(C)C)CCC(=O)OCCCCCCCCCCCCC,CN(C)CCCN,13,2,KW_A80,C13,liver,iv,Pure,FVII,3,FVII silencing
81,CCCCCCCCCCCCCOC(=O)CCN(CCCN(CC)CC)CCC(=O)OCCCCCCCCCCCCC,CCN(CC)CCCN,13,2,KW_A81,C13,liver,iv,Pure,FVII,3,FVII silencing
86,CCCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCCC)CCN(CCO)CCO,NCCN(CCO)CCO,12,2,KW_A86,C12,liver,iv,Pure,FVII,3,FVII silencing
99,CCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCC)CCN(CCC(=O)OCCCCCCCCCCC)CCC(=O)OCCCCCCCCCCC,NCCN,11,4,KW_A99,C11,liver,iv,Pure,FVII,3,FVII silencing
109,CCCCCCCCCCCOC(=O)CCN(CCO)CCN(CCC(=O)OCCCCCCCCCCC)CCC(=O)OCCCCCCCCCCC,NCCNCCO,11,3,KW_A109,C11,liver,iv,Pure,FVII,3,FVII silencing
109,CCCCCCCCCCCCOC(=O)CCN(CCO)CCN(CCC(=O)OCCCCCCCCCCCC)CCC(=O)OCCCCCCCCCCCC,NCCNCCO,12,3,KW_A109,C12,liver,iv,Pure,FVII,3,FVII silencing
109,CCCCCCCCCCCCCOC(=O)CCN(CCO)CCN(CCC(=O)OCCCCCCCCCCCCC)CCC(=O)OCCCCCCCCCCCCC,NCCNCCO,13,3,KW_A109,C13,liver,iv,Pure,FVII,3,FVII silencing
110,CCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCC)CCN(CCN(CCC(=O)OCCCCCCCCCC)CCC(=O)OCCCCCCCCCC)CCN(CCC(=O)OCCCCCCCCCC)CCC(=O)OCCCCCCCCCC,NCCN(CCN)CCN,10,6,KW_A110,C10,liver,iv,Pure,FVII,3,FVII silencing
